grade,db_grade,link,updated_fields,source,note
1.1663,1.1663,https://zknives.com/knives/steels/1.1663.shtml,"manufacturer,standard,cr,mo,v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
C.1943,C.1943,https://zknives.com/knives/steels/c.1943.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.1944,C.1944,https://zknives.com/knives/steels/c.1944.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C120U,C120U,https://zknives.com/knives/steels/c120u.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
OSC12,OSC12,https://zknives.com/knives/steels/osc12.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
S132,S132,https://zknives.com/knives/steels/s132.shtml,"manufacturer,standard,cr,mo,v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
OC120,OC120,https://zknives.com/knives/steels/oc120.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
OC120Ex,OC120Ex,https://zknives.com/knives/steels/oc120ex.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C135U,C135U,https://zknives.com/knives/steels/c135u.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C135W,C135W,https://zknives.com/knives/steels/c135w.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C135,C135,https://zknives.com/knives/steels/c135.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.1948,C.1948,https://zknives.com/knives/steels/c.1948.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
OCP135,OCP135,https://zknives.com/knives/steels/ocp135.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C75W,C75W,https://zknives.com/knives/steels/c75w.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C75W1,C75W1,https://zknives.com/knives/steels/c75w1.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
Primazah,Primazah,https://zknives.com/knives/steels/primazah.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
WO6,WO6,https://zknives.com/knives/steels/wo6.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
8W,8W,https://zknives.com/knives/steels/8w.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
W375,W375,https://zknives.com/knives/steels/w375.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1750,1750,https://zknives.com/knives/steels/1750.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
K75,K75,https://zknives.com/knives/steels/k75.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C70E2U,C70E2U,https://zknives.com/knives/steels/c70e2u.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C80E2U,C80E2U,https://zknives.com/knives/steels/c80e2u.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.1841,C.1841,https://zknives.com/knives/steels/c.1841.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
KOSE,KOSE,https://zknives.com/knives/steels/kose.shtml,"cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
60WCrV7,60WCrV7,https://zknives.com/knives/steels/60wcrv7.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.2550,1.2550,https://zknives.com/knives/steels/1.2550.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.2549,1.2549,https://zknives.com/knives/steels/1.2549.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.1550,1.1550,https://zknives.com/knives/steels/1.1550.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
45WCV20,45WCV20,https://zknives.com/knives/steels/45wcv20.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
19735,19735,https://zknives.com/knives/steels/19735.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.6444,C.6444,https://zknives.com/knives/steels/c.6444.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
4Kh2VS,4Kh2VS,https://zknives.com/knives/steels/4kh2vs.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
6KHV2,6KHV2,https://zknives.com/knives/steels/6khv2.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
VSCW20,VSCW20,https://zknives.com/knives/steels/vscw20.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
NZ3,NZ3,https://zknives.com/knives/steels/nz3.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
CC3,CC3,https://zknives.com/knives/steels/cc3.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
W6,W6,https://zknives.com/knives/steels/w6.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
K455,K455,https://zknives.com/knives/steels/k455.shtml,"standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
B50,B50,https://zknives.com/knives/steels/b50.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
BA2550,BA2550,https://zknives.com/knives/steels/ba2550.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
Hidalgo I,Hidalgo I,https://zknives.com/knives/steels/hidalgo_i.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
VAL6,VAL6,https://zknives.com/knives/steels/val6.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
KL,KL,https://zknives.com/knives/steels/kl.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
OSIKRO4,OSIKRO4,https://zknives.com/knives/steels/osikro4.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
EKL,EKL,https://zknives.com/knives/steels/ekl.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
TENAX NB,TENAX NB,https://zknives.com/knives/steels/tenax_nb.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
Tenax H,Tenax H,https://zknives.com/knives/steels/tenax_h.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
Merker Spezial M-Mittelhart,Merker Spezial M-Mittelhart,https://zknives.com/knives/steels/merker_spezial_m-mittelhart.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
EP50,EP50,https://zknives.com/knives/steels/ep50.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
SCW20H,SCW20H,https://zknives.com/knives/steels/scw20h.shtml,"manufacturer,standard,mo,co,ni,cu,nb,n",zknives_mismatches.csv,link
50NiCr13,50NiCr13,https://zknives.com/knives/steels/50nicr13.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
1.2721,1.2721,https://zknives.com/knives/steels/1.2721.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
2550,2550,https://zknives.com/knives/steels/2550.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
19614,19614,https://zknives.com/knives/steels/19614.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
F.528,F.528,https://zknives.com/knives/steels/f.528.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
K605,K605,https://zknives.com/knives/steels/k605.shtml,"standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
NiCr13,NiCr13,https://zknives.com/knives/steels/nicr13.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
NC50E,NC50E,https://zknives.com/knives/steels/nc50e.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
GWP,GWP,https://zknives.com/knives/steels/gwp.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
SN,SN,https://zknives.com/knives/steels/sn.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
BCNi,BCNi,https://zknives.com/knives/steels/bcni.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
OH251,OH251,https://zknives.com/knives/steels/oh251.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
ELB,ELB,https://zknives.com/knives/steels/elb.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
KS66,KS66,https://zknives.com/knives/steels/ks66.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
CNH Special,CNH Special,https://zknives.com/knives/steels/cnh_special.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
CNH Special K,CNH Special K,https://zknives.com/knives/steels/cnh_special_k.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
PSH,PSH,https://zknives.com/knives/steels/psh.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
SIHard 2721,SIHard 2721,https://zknives.com/knives/steels/sihard_2721.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
TES2721,TES2721,https://zknives.com/knives/steels/tes2721.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Thyrodur2721,Thyrodur2721,https://zknives.com/knives/steels/thyrodur2721.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
VCO,VCO,https://zknives.com/knives/steels/vco.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
CN35,CN35,https://zknives.com/knives/steels/cn35.shtml,"manufacturer,standard,mo,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
100WC10,100WC10,https://zknives.com/knives/steels/100wc10.shtml,"v,co,ni,nb,n,analogues",zknives_mismatches.csv,link
100WC40,100WC40,https://zknives.com/knives/steels/100wc40.shtml,"co,ni,nb,n",zknives_mismatches.csv,link
100CV6,100CV6,https://zknives.com/knives/steels/100cv6.shtml,"w,co,nb,n",zknives_mismatches.csv,link
105CrW6,105CrW6,https://zknives.com/knives/steels/105crw6.shtml,"v,co,nb,n",zknives_mismatches.csv,link
140C10,140C10,https://zknives.com/knives/steels/140c10.shtml,"w,co,nb,n",zknives_mismatches.csv,link
145Cr6,145Cr6,https://zknives.com/knives/steels/145cr6.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
145Cr5,145Cr5,https://zknives.com/knives/steels/145cr5.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
1.2063,1.2063,https://zknives.com/knives/steels/1.2063.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
CrMn,CrMn,https://zknives.com/knives/steels/crmn.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
C.4840,C.4840,https://zknives.com/knives/steels/c.4840.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
12KH1,12KH1,https://zknives.com/knives/steels/12kh1.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
12X1,12X1,https://zknives.com/knives/steels/12x1.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
120KH,120KH,https://zknives.com/knives/steels/120kh.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
120X,120X,https://zknives.com/knives/steels/120x.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
EP430,EP430,https://zknives.com/knives/steels/ep430.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
NC6,NC6,https://zknives.com/knives/steels/nc6.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
K505,K505,https://zknives.com/knives/steels/k505.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
Aggerstahl,Aggerstahl,https://zknives.com/knives/steels/aggerstahl.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
GCK,GCK,https://zknives.com/knives/steels/gck.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
Spezial2,Spezial2,https://zknives.com/knives/steels/spezial2.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
DAG,DAG,https://zknives.com/knives/steels/dag.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
MeriloSP,MeriloSP,https://zknives.com/knives/steels/merilosp.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
EK,EK,https://zknives.com/knives/steels/ek.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
EKD,EKD,https://zknives.com/knives/steels/ekd.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
C73,C73,https://zknives.com/knives/steels/c73.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
Cr6,Cr6,https://zknives.com/knives/steels/cr6.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
C14,C14,https://zknives.com/knives/steels/c14.shtml,"manufacturer,standard,mo,w,co,ni,nb,n",zknives_mismatches.csv,link
1.2690,1.2690,https://zknives.com/knives/steels/1.2690.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
B90,B90,https://zknives.com/knives/steels/b90.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
SIHard 2690,SIHard 2690,https://zknives.com/knives/steels/sihard_2690.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
CM45,CM45,https://zknives.com/knives/steels/cm45.shtml,"manufacturer,standard,cr,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.1201,1.1201,https://zknives.com/knives/steels/1.1201.shtml,"manufacturer,standard,cr,mo,v,w,co,ni,p,cu,nb,n,analogues",zknives_mismatches.csv,link
C110W2,C110W2,https://zknives.com/knives/steels/c110w2.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
C105U,C105U,https://zknives.com/knives/steels/c105u.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
CT120,CT120,https://zknives.com/knives/steels/ct120.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
1880,1880,https://zknives.com/knives/steels/1880.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
Y120,Y120,https://zknives.com/knives/steels/y120.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
Y240,Y240,https://zknives.com/knives/steels/y240.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
C120E3U,C120E3U,https://zknives.com/knives/steels/c120e3u.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
C140E3U,C140E3U,https://zknives.com/knives/steels/c140e3u.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
Y2120,Y2120,https://zknives.com/knives/steels/y2120.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
BW1C,BW1C,https://zknives.com/knives/steels/bw1c.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
C120KU,C120KU,https://zknives.com/knives/steels/c120ku.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
C140KU,C140KU,https://zknives.com/knives/steels/c140ku.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
T12A,T12A,https://zknives.com/knives/steels/t12a.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
19255,19255,https://zknives.com/knives/steels/19255.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
C.1940,C.1940,https://zknives.com/knives/steels/c.1940.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
F.5123,F.5123,https://zknives.com/knives/steels/f.5123.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
U13,U13,https://zknives.com/knives/steels/u13.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
Y13,Y13,https://zknives.com/knives/steels/y13.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
OSC11,OSC11,https://zknives.com/knives/steels/osc11.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
N12E,N12E,https://zknives.com/knives/steels/n12e.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
N12,N12,https://zknives.com/knives/steels/n12.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
N13,N13,https://zknives.com/knives/steels/n13.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
S101,S101,https://zknives.com/knives/steels/s101.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
S131,S131,https://zknives.com/knives/steels/s131.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
OC100,OC100,https://zknives.com/knives/steels/oc100.shtml,"standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
WO10Extra,WO10Extra,https://zknives.com/knives/steels/wo10extra.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
KI,KI,https://zknives.com/knives/steels/ki.shtml,"manufacturer,standard,mo,v,w,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
5140,5140,https://zknives.com/knives/steels/5140.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
41Cr4,41Cr4,https://zknives.com/knives/steels/41cr4.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
41CrS4,41CrS4,https://zknives.com/knives/steels/41crs4.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
38Cr,38Cr,https://zknives.com/knives/steels/38cr.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
38Cr2,38Cr2,https://zknives.com/knives/steels/38cr2.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.7035,1.7035,https://zknives.com/knives/steels/1.7035.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.7039,1.7039,https://zknives.com/knives/steels/1.7039.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.7003,1.7003,https://zknives.com/knives/steels/1.7003.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.7045,1.7045,https://zknives.com/knives/steels/1.7045.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
SCr4H,SCr4H,https://zknives.com/knives/steels/scr4h.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
SCr440H,SCr440H,https://zknives.com/knives/steels/scr440h.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
SCr4,SCr4,https://zknives.com/knives/steels/scr4.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
SCr440,SCr440,https://zknives.com/knives/steels/scr440.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
2245,2245,https://zknives.com/knives/steels/2245.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42C4,42C4,https://zknives.com/knives/steels/42c4.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42C4u,42C4u,https://zknives.com/knives/steels/42c4u.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
2S117,2S117,https://zknives.com/knives/steels/2s117.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
530A40,530A40,https://zknives.com/knives/steels/530a40.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
530H40,530H40,https://zknives.com/knives/steels/530h40.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
530M40,530M40,https://zknives.com/knives/steels/530m40.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
120M36,120M36,https://zknives.com/knives/steels/120m36.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40Cr4,40Cr4,https://zknives.com/knives/steels/40cr4.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
41Cr4KB,41Cr4KB,https://zknives.com/knives/steels/41cr4kb.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40Cr,40Cr,https://zknives.com/knives/steels/40cr.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.4132,C.4132,https://zknives.com/knives/steels/c.4132.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.4131,C.4131,https://zknives.com/knives/steels/c.4131.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.4181,C.4181,https://zknives.com/knives/steels/c.4181.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42Cr41,42Cr41,https://zknives.com/knives/steels/42cr41.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40KH,40KH,https://zknives.com/knives/steels/40kh.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40X,40X,https://zknives.com/knives/steels/40x.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40KHA,40KHA,https://zknives.com/knives/steels/40kha.shtml,"manufacturer,standard,mo,v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
